OBJECTID,PolygonOID,Position,TIF_ID,X,Y
503,125,SW,1274,199977.659500000067055,199977.659500000067055
504,125,SE,1274,200000.923700000159442,200000.923700000159442
505,126,NW,1275,200000.923700000159442,200000.923700000159442
506,126,NE,1275,200007.780799999833107,200007.780799999833107
507,126,SW,1275,200000.923700000159442,200000.923700000159442
508,126,SE,1275,200008.891499999910593,200008.891499999910593
509,127,NW,1291,199977.659500000067055,199977.659500000067055
510,127,NE,1291,200000.923700000159442,200000.923700000159442
511,127,SW,1291,199987.598500000312924,199987.598500000312924
512,127,SE,1291,200000.923700000159442,200000.923700000159442
513,128,NW,1292,200000.923700000159442,200000.923700000159442
514,128,NE,1292,200008.891499999910593,200008.891499999910593
515,128,SW,1292,200000.923700000159442,200000.923700000159442
516,128,SE,1292,200018.601499999873340,200018.601499999873340
517,129,NW,1304,199987.598500000312924,199987.598500000312924
518,129,NE,1304,200000.923700000159442,200000.923700000159442
519,129,SW,1304,199997.537399999797344,199997.537399999797344
520,129,SE,1304,200000.923700000159442,200000.923700000159442
521,130,NW,1305,200000.923700000159442,200000.923700000159442
522,130,NE,1305,200018.601499999873340,200018.601499999873340
523,130,SW,1305,200000.923700000159442,200000.923700000159442
524,130,SE,1305,200027.184200000017881,200027.184200000017881
525,131,NW,1314,199997.537399999797344,199997.537399999797344
526,131,NE,1314,199998.485999999567866,199998.485999999567866
527,131,SW,1314,199997.574099999852479,199997.574099999852479
528,131,SE,1314,199998.485999999567866,199998.485999999567866
529,132,NW,1291,199961.158599999733269,199961.158599999733269
530,132,NE,1291,199973.669599999673665,199973.669599999673665
531,132,SW,1291,199966.292000000365078,199966.292000000365078
532,132,SE,1291,199979.051799999549985,199979.051799999549985
533,133,NW,1304,199966.292000000365078,199966.292000000365078
534,133,NE,1304,199979.051799999549985,199979.051799999549985
535,133,SW,1304,199975.789699999615550,199975.789699999615550
536,133,SE,1304,199988.072300000116229,199988.072300000116229
537,134,NW,1314,199975.789699999615550,199975.789699999615550
538,134,NE,1314,199988.072300000116229,199988.072300000116229
539,134,SW,1314,199977.611999999731779,199977.611999999731779
540,134,SE,1314,199989.294400000013411,199989.294400000013411
541,135,NW,1290,199918.673499999567866,199918.673499999567866
542,135,NE,1290,199950.923700000159442,199950.923700000159442
543,135,SW,1290,199920.934500000439584,199920.934500000439584
544,135,SE,1290,199950.923700000159442,199950.923700000159442
545,136,NW,1291,199950.923700000159442,199950.923700000159442
546,136,NE,1291,199951.843299999833107,199951.843299999833107
547,136,SW,1291,199950.923700000159442,199950.923700000159442
548,136,SE,1291,199955.275500000454485,199955.275500000454485
549,137,NW,1303,199920.934500000439584,199920.934500000439584
550,137,NE,1303,199950.923700000159442,199950.923700000159442
551,137,SW,1303,199930.787899999879301,199930.787899999879301
552,137,SE,1303,199950.923700000159442,199950.923700000159442
553,138,NW,1304,199950.923700000159442,199950.923700000159442
554,138,NE,1304,199955.275500000454485,199955.275500000454485
555,138,SW,1304,199950.923700000159442,199950.923700000159442
556,138,SE,1304,199965.105100000277162,199965.105100000277162
557,139,NW,1313,199930.787899999879301,199930.787899999879301
558,139,NE,1313,199950.923700000159442,199950.923700000159442
559,139,SW,1313,199933.099899999797344,199933.099899999797344
560,139,SE,1313,199950.923700000159442,199950.923700000159442
561,140,NW,1314,199950.923700000159442,199950.923700000159442
562,140,NE,1314,199965.105100000277162,199965.105100000277162
563,140,SW,1314,199950.923700000159442,199950.923700000159442
564,140,SE,1314,199965.776600000448525,199965.776600000448525
565,141,NW,1052,197340.390599999576807,197340.390599999576807
566,141,NE,1052,197350.923700000159442,197350.923700000159442
567,141,SW,1052,197339.853099999949336,197339.853099999949336
568,141,SE,1052,197350.923700000159442,197350.923700000159442
569,142,NW,1053,197350.923700000159442,197350.923700000159442
570,142,NE,1053,197352.682400000281632,197352.682400000281632
571,142,SW,1053,197350.923700000159442,197350.923700000159442
572,142,SE,1053,197352.353799999691546,197352.353799999691546
573,143,NW,1061,197339.853099999949336,197339.853099999949336
574,143,NE,1061,197350.923700000159442,197350.923700000159442
575,143,SW,1061,197338.373599999584258,197338.373599999584258
576,143,SE,1061,197350.923700000159442,197350.923700000159442
577,144,NW,1062,197350.923700000159442,197350.923700000159442
578,144,NE,1062,197352.353799999691546,197352.353799999691546
579,144,SW,1062,197350.923700000159442,197350.923700000159442
580,144,SE,1062,197351.360500000417233,197351.360500000417233
581,145,NW,1061,197336.955299999564886,197336.955299999564886
582,145,NE,1061,197347.904199999757111,197347.904199999757111
583,145,SW,1061,197336.660400000400841,197336.660400000400841
584,145,SE,1061,197347.676599999889731,197347.676599999889731
585,146,NW,1071,197336.660400000400841,197336.660400000400841
586,146,NE,1071,197347.676599999889731,197347.676599999889731
587,146,SW,1071,197335.361600000411272,197335.361600000411272
588,146,SE,1071,197346.537700000219047,197346.537700000219047
589,147,NW,997,197660.360600000247359,197660.360600000247359
590,147,NE,997,197678.275500000454485,197678.275500000454485
591,147,SW,997,197657.572900000028312,197657.572900000028312
592,147,SE,997,197675.948099999688566,197675.948099999688566
593,148,NW,1021,197657.572900000028312,197657.572900000028312
594,148,NE,1021,197675.948099999688566,197675.948099999688566
595,148,SW,1021,197656.663300000131130,197656.663300000131130
596,148,SE,1021,197674.725999999791384,197674.725999999791384
597,149,NW,885,198288.069000000134110,198288.069000000134110
598,149,NE,885,198291.709900000132620,198291.709900000132620
599,149,SW,885,198287.088000000454485,198287.088000000454485
600,149,SE,885,198291.709900000132620,198291.709900000132620
601,150,NW,899,198287.088000000454485,198287.088000000454485
602,150,NE,899,198298.387500000186265,198298.387500000186265
603,150,SW,899,198285.703900000080466,198285.703900000080466
604,150,SE,899,198295.541100000031292,198295.541100000031292
605,151,NW,900,198305.742800000123680,198305.742800000123680
606,151,NE,900,198319.492399999871850,198319.492399999871850
607,151,SW,900,198303.959400000050664,198303.959400000050664
608,151,SE,900,198317.631199999712408,198317.631199999712408
609,152,NW,900,198327.054800000041723,198327.054800000041723
610,152,NE,900,198335.928600000217557,198335.928600000217557
611,152,SW,900,198324.965900000184774,198324.965900000184774
612,152,SE,900,198333.613699999637902,198333.613699999637902
613,153,NW,551,199481.373999999836087,199481.373999999836087
614,153,NE,551,199495.266099999658763,199495.266099999658763
615,153,SW,551,199481.604600000195205,199481.604600000195205
616,153,SE,551,199495.467600000090897,199495.467600000090897
617,154,NW,551,199482.401700000278652,199482.401700000278652
618,154,NE,551,199495.217000000178814,199495.217000000178814
619,154,SW,551,199482.798000000417233,199482.798000000417233
620,154,SE,551,199495.728900000452995,199495.728900000452995
621,155,NW,4492,190169.656799999997020,190169.656799999997020
622,155,NE,4492,190172.458700000308454,190172.458700000308454
623,155,SW,4492,190169.656799999997020,190169.656799999997020
624,155,SE,4492,190174.504900000058115,190174.504900000058115
625,156,NW,4507,190165.578599999658763,190165.578599999658763
626,156,NE,4507,190174.504900000058115,190174.504900000058115
627,156,SW,4507,190183.066700000315905,190183.066700000315905
628,156,SE,4507,190190.337600000202656,190190.337600000202656
629,157,NW,4491,190143.126600000075996,190143.126600000075996
630,157,NE,4491,190143.126600000075996,190143.126600000075996
631,157,SW,4491,190145.849399999715388,190145.849399999715388
632,157,SE,4491,190150.599999999627471,190150.599999999627471
633,158,NW,4155,191947.808199999853969,191947.808199999853969
634,158,NE,4155,191950.923700000159442,191950.923700000159442
635,158,SW,4155,191950.841699999757111,191950.841699999757111
636,158,SE,4155,191950.923700000159442,191950.923700000159442
637,159,NW,4156,191950.923700000159442,191950.923700000159442
638,159,NE,4156,191969.447800000198185,191969.447800000198185
639,159,SW,4156,191950.923700000159442,191950.923700000159442
640,159,SE,4156,191972.440799999982119,191972.440799999982119
641,160,NW,3558,192840.053100000135601,192840.053100000135601
642,160,NE,3558,192850.923700000159442,192850.923700000159442
643,160,SW,3558,192829.356900000013411,192829.356900000013411
644,160,SE,3558,192843.349200000055134,192843.349200000055134
645,161,NW,3559,192850.923700000159442,192850.923700000159442
646,161,NE,3559,192852.747999999672174,192852.747999999672174
647,161,SW,3559,192850.923700000159442,192850.923700000159442
648,161,SE,3559,192850.923700000159442,192850.923700000159442
649,162,NW,3563,192829.356900000013411,192829.356900000013411
650,162,NE,3563,192843.349200000055134,192843.349200000055134
651,162,SW,3563,192827.848199999891222,192827.848199999891222
652,162,SE,3563,192841.035600000061095,192841.035600000061095
653,163,NW,3568,193150.923700000159442,193150.923700000159442
654,163,NE,3568,193150.923700000159442,193150.923700000159442
655,163,SW,3568,193146.919099999591708,193146.919099999591708
656,163,SE,3568,193150.923700000159442,193150.923700000159442
657,164,NW,3569,193158.301300000399351,193158.301300000399351
658,164,NE,3569,193168.437199999578297,193168.437199999578297
659,164,SW,3569,193150.923700000159442,193150.923700000159442
660,164,SE,3569,193157.659300000406802,193157.659300000406802
661,165,NW,3576,193146.919099999591708,193146.919099999591708
662,165,NE,3576,193150.923700000159442,193150.923700000159442
663,165,SW,3576,193143.987399999983609,193143.987399999983609
664,165,SE,3576,193150.923700000159442,193150.923700000159442
665,166,NW,3577,193150.923700000159442,193150.923700000159442
666,166,NE,3577,193157.659300000406802,193157.659300000406802
667,166,SW,3577,193150.923700000159442,193150.923700000159442
668,166,SE,3577,193154.195700000040233,193154.195700000040233
669,167,NW,3555,193375.514000000432134,193375.514000000432134
670,167,NE,3555,193386.352800000458956,193386.352800000458956
671,167,SW,3555,193365.896999999880791,193365.896999999880791
672,167,SE,3555,193377.876000000163913,193377.876000000163913
673,168,NW,3560,193365.896999999880791,193365.896999999880791
674,168,NE,3560,193377.876000000163913,193377.876000000163913
675,168,SW,3560,193364.551199999637902,193364.551199999637902
676,168,SE,3560,193375.749599999748170,193375.749599999748170
677,169,NW,3560,193366.967600000090897,193366.967600000090897
678,169,NE,3560,193369.701600000262260,193369.701600000262260
679,169,SW,3560,193362.308600000105798,193362.308600000105798
680,169,SE,3560,193365.265599999576807,193365.265599999576807
681,170,NW,3564,193350.923700000159442,193350.923700000159442
682,170,NE,3564,193350.923700000159442,193350.923700000159442
683,170,SW,3564,193341.410799999721348,193341.410799999721348
684,170,SE,3564,193350.923700000159442,193350.923700000159442
685,171,NW,3565,193352.226999999955297,193352.226999999955297
686,171,NE,3565,193365.265599999576807,193365.265599999576807
687,171,SW,3565,193350.923700000159442,193350.923700000159442
688,171,SE,3565,193354.415199999697506,193354.415199999697506
689,172,NW,3967,194740.373399999924004,194740.373399999924004
690,172,NE,3967,194750.923700000159442,194750.923700000159442
691,172,SW,3967,194740.274400000460446,194740.274400000460446
692,172,SE,3967,194750.923700000159442,194750.923700000159442
693,173,NW,3968,194750.923700000159442,194750.923700000159442
694,173,NE,3968,194788.693099999800324,194788.693099999800324
695,173,SW,3968,194750.923700000159442,194750.923700000159442
696,173,SE,3968,194788.693099999800324,194788.693099999800324
697,174,NW,3976,194740.274400000460446,194740.274400000460446
698,174,NE,3976,194750.923700000159442,194750.923700000159442
699,174,SW,3976,194740.129700000397861,194740.129700000397861
700,174,SE,3976,194750.923700000159442,194750.923700000159442
701,175,NW,3977,194750.923700000159442,194750.923700000159442
702,175,NE,3977,194790.116899999789894,194790.116899999789894
703,175,SW,3977,194750.923700000159442,194750.923700000159442
704,175,SE,3977,194788.948300000280142,194788.948300000280142
705,176,NW,3967,194719.404099999926984,194719.404099999926984
706,176,NE,3967,194729.920599999837577,194729.920599999837577
707,176,SW,3967,194718.814100000075996,194718.814100000075996
708,176,SE,3967,194732.015800000168383,194732.015800000168383
709,177,NW,3976,194719.881599999964237,194719.881599999964237
710,177,NE,3976,194732.015800000168383,194732.015800000168383
711,177,SW,3976,194719.881599999964237,194719.881599999964237
712,177,SE,3976,194731.947999999858439,194731.947999999858439
713,178,NW,4169,194987.716000000014901,194987.716000000014901
714,178,NE,4169,194999.413300000131130,194999.413300000131130
715,178,SW,4169,194984.013899999670684,194984.013899999670684
716,178,SE,4169,194996.401899999938905,194996.401899999938905
717,179,NW,4184,194984.013899999670684,194984.013899999670684
718,179,NE,4184,194996.401899999938905,194996.401899999938905
719,179,SW,4184,194973.164900000207126,194973.164900000207126
720,179,SE,4184,194985.693599999882281,194985.693599999882281
721,180,NW,4201,194973.164900000207126,194973.164900000207126
722,180,NE,4201,194985.693599999882281,194985.693599999882281
723,180,SW,4201,194971.899400000460446,194971.899400000460446
724,180,SE,4201,194984.042700000107288,194984.042700000107288
725,181,NW,3914,195640.387799999676645,195640.387799999676645
726,181,NE,3914,195650.410199999809265,195650.410199999809265
727,181,SW,3914,195634.814100000075996,195634.814100000075996
728,181,SE,3914,195645.171400000341237,195645.171400000341237
729,182,NW,3863,195995.474299999885261,195995.474299999885261
730,182,NE,3863,196000.923700000159442,196000.923700000159442
731,182,SW,3863,195994.044300000183284,195994.044300000183284
732,182,SE,3863,196000.923700000159442,196000.923700000159442
733,183,NW,3864,196000.923700000159442,196000.923700000159442
734,183,NE,3864,196050.923700000159442,196050.923700000159442
735,183,SW,3864,196000.923700000159442,196000.923700000159442
736,183,SE,3864,196050.923700000159442,196050.923700000159442
737,184,NW,3865,196050.923700000159442,196050.923700000159442
